case_id,sanctuary_id,case_type,region,state,resource_type,candidate_evidence_count,family_counts,query_text,target_evidence_ids
case_e42c71db325c2b40,sanctuary_010485eb5a27f8,hydrology_repair_route,5,VA,NWR,133,ACCESS:9; BUILDING:7; GATE:15; PARKING:7; PROPERTY:32; ROAD:4; TRAIL:18; TRAIL_NOTE:9; WATER_LINE:32,"Reconstruct an ordered refuge evidence route for intent hydrology_repair_route. Recover the strongest evidence route for water-control risk and access continuity. Use the evidence catalog rows that share this case's sanctuary_id. Prefer the first strong record available from each family in this order: WATER_LINE | WATER_POINT | ACCESS | GATE | ROAD | PARKING | FENCE. Within a family, the public evidence text is intentionally lossy; use the training routes to infer which normalized attributes, family context, and source patterns tend to indicate stronger evidence. This sanctuary has 133 candidate evidence rows with family counts: ACCESS:9; BUILDING:7; GATE:15; PARKING:7; PROPERTY:32; ROAD:4; TRAIL:18; TRAIL_NOTE:9; WATER_LINE:32.",ev_water_line_e2d49e31ce6939a3 | ev_access_f8797cc778d069f3 | ev_gate_be4b9ad15716588f | ev_road_2ba8b54464e524a7 | ev_parking_b0d4e03b5153383f
case_e472ae0decb61227,sanctuary_955ea773207699,operations_facility_route,4,MS,NWR,157,ACCESS:4; BUILDING:4; GATE:12; PARKING:29; PROPERTY:48; ROAD:5; TRAIL:13; TRAIL_NOTE:7; WATER_LINE:32; WATER_POINT:3,"Reconstruct an ordered refuge evidence route for intent operations_facility_route. Recover the strongest evidence route for facility/property operations and boundary support. Use the evidence catalog rows that share this case's sanctuary_id. Prefer the first strong record available from each family in this order: PROPERTY | BUILDING | GATE | FENCE | ROAD | WATER_LINE | WATER_POINT. Within a family, the public evidence text is intentionally lossy; use the training routes to infer which normalized attributes, family context, and source patterns tend to indicate stronger evidence. This sanctuary has 157 candidate evidence rows with family counts: ACCESS:4; BUILDING:4; GATE:12; PARKING:29; PROPERTY:48; ROAD:5; TRAIL:13; TRAIL_NOTE:7; WATER_LINE:32; WATER_POINT:3.",ev_property_9a75572fbdb56502 | ev_building_5c884a894491be6c | ev_gate_9864463fe8518610 | ev_road_e118277daa3382af | ev_water_line_f66693c570643d3a | ev_water_point_d0a7c891f6a38b67
case_e4de85918c39cb04,sanctuary_a0b477ba231ca5,operations_facility_route,6,UT,NWR,268,ACCESS:1; BLIND:2; BUILDING:6; GATE:13; PARKING:28; PROPERTY:98; ROAD:5; TRAIL:9; TRAIL_NOTE:2; WATER_LINE:96; WATER_POINT:8,"Reconstruct an ordered refuge evidence route for intent operations_facility_route. Recover the strongest evidence route for facility/property operations and boundary support. Use the evidence catalog rows that share this case's sanctuary_id. Prefer the first strong record available from each family in this order: PROPERTY | BUILDING | GATE | FENCE | ROAD | WATER_LINE | WATER_POINT. Within a family, the public evidence text is intentionally lossy; use the training routes to infer which normalized attributes, family context, and source patterns tend to indicate stronger evidence. This sanctuary has 268 candidate evidence rows with family counts: ACCESS:1; BLIND:2; BUILDING:6; GATE:13; PARKING:28; PROPERTY:98; ROAD:5; TRAIL:9; TRAIL_NOTE:2; WATER_LINE:96; WATER_POINT:8.",ev_property_43eab42d0f443861 | ev_building_a2cb25e6063ed5db | ev_gate_840f739ec9a16b8b | ev_road_6613be904b853372 | ev_water_line_2e281aa4d856d179 | ev_water_point_2e2894c4a688ef8c
case_e4eca2130e8937df,sanctuary_2098d7341098db,visitor_access_route,8,NV,NWR,129,BLIND:1; BUILDING:6; PARKING:26; PROPERTY:57; ROAD:14; TRAIL:6; TRAIL_NOTE:5; WATER_LINE:14,"Reconstruct an ordered refuge evidence route for intent visitor_access_route. Recover the strongest evidence route for visitor movement, trails, parking, roads, and public-use support. Use the evidence catalog rows that share this case's sanctuary_id. Prefer the first strong record available from each family in this order: TRAIL | TRAIL_NOTE | PARKING | ROAD | ACCESS | BUILDING | BLIND. Within a family, the public evidence text is intentionally lossy; use the training routes to infer which normalized attributes, family context, and source patterns tend to indicate stronger evidence. This sanctuary has 129 candidate evidence rows with family counts: BLIND:1; BUILDING:6; PARKING:26; PROPERTY:57; ROAD:14; TRAIL:6; TRAIL_NOTE:5; WATER_LINE:14.",ev_trail_ba86aeeb76f817a6 | ev_trail_note_d04c2fe2860dcc7f | ev_parking_12983bc2f7a4cda1 | ev_road_2587967539645fbd | ev_building_56a0d254ea7c74f4 | ev_blind_4272071d389e64ca
case_e5213cf24c82b8de,sanctuary_2aca3311f2185d,visitor_access_route,6,MT,NWR,136,BLIND:16; BUILDING:4; GATE:2; PARKING:13; PROPERTY:40; ROAD:2; TRAIL:13; TRAIL_NOTE:3; WATER_LINE:43,"Reconstruct an ordered refuge evidence route for intent visitor_access_route. Recover the strongest evidence route for visitor movement, trails, parking, roads, and public-use support. Use the evidence catalog rows that share this case's sanctuary_id. Prefer the first strong record available from each family in this order: TRAIL | TRAIL_NOTE | PARKING | ROAD | ACCESS | BUILDING | BLIND. Within a family, the public evidence text is intentionally lossy; use the training routes to infer which normalized attributes, family context, and source patterns tend to indicate stronger evidence. This sanctuary has 136 candidate evidence rows with family counts: BLIND:16; BUILDING:4; GATE:2; PARKING:13; PROPERTY:40; ROAD:2; TRAIL:13; TRAIL_NOTE:3; WATER_LINE:43.",ev_trail_6088ef2b9cf211dd | ev_trail_note_d3ff19cfa421ce73 | ev_parking_c4eb352cefcf02f8 | ev_road_b59bd3f89743eaee | ev_building_edb4ac134d5ed138 | ev_blind_cb045c10bb958896
case_e54b3d7371a181da,sanctuary_dfcc44f82c25b9,operations_facility_route,2,OK,NWR,112,BLIND:5; BUILDING:4; PARKING:24; PROPERTY:29; ROAD:4; TRAIL:30; TRAIL_NOTE:16,"Reconstruct an ordered refuge evidence route for intent operations_facility_route. Recover the strongest evidence route for facility/property operations and boundary support. Use the evidence catalog rows that share this case's sanctuary_id. Prefer the first strong record available from each family in this order: PROPERTY | BUILDING | GATE | FENCE | ROAD | WATER_LINE | WATER_POINT. Within a family, the public evidence text is intentionally lossy; use the training routes to infer which normalized attributes, family context, and source patterns tend to indicate stronger evidence. This sanctuary has 112 candidate evidence rows with family counts: BLIND:5; BUILDING:4; PARKING:24; PROPERTY:29; ROAD:4; TRAIL:30; TRAIL_NOTE:16.",ev_property_d9a0f4cd04c18989 | ev_building_c71503bb1325f6bc | ev_road_2947882fdebefa77
case_e59ef7634e0cc711,sanctuary_f7f145f42be44a,hydrology_repair_route,6,CO,NWR,57,ACCESS:9; GATE:19; PARKING:2; PROPERTY:5; ROAD:1; TRAIL:16; TRAIL_NOTE:4; WATER_LINE:1,"Reconstruct an ordered refuge evidence route for intent hydrology_repair_route. Recover the strongest evidence route for water-control risk and access continuity. Use the evidence catalog rows that share this case's sanctuary_id. Prefer the first strong record available from each family in this order: WATER_LINE | WATER_POINT | ACCESS | GATE | ROAD | PARKING | FENCE. Within a family, the public evidence text is intentionally lossy; use the training routes to infer which normalized attributes, family context, and source patterns tend to indicate stronger evidence. This sanctuary has 57 candidate evidence rows with family counts: ACCESS:9; GATE:19; PARKING:2; PROPERTY:5; ROAD:1; TRAIL:16; TRAIL_NOTE:4; WATER_LINE:1.",ev_water_line_897038da708d4ad2 | ev_access_3c45eb2922ec8e89 | ev_gate_c7f79cb87772eb36 | ev_road_003ecea87fd4491d | ev_parking_4588abb04e0bf546
case_e68a49fd5505017e,sanctuary_fbc1121ee66bf9,operations_facility_route,6,CO,NWR,59,BUILDING:4; GATE:14; PARKING:15; PROPERTY:17; ROAD:5; TRAIL:1; TRAIL_NOTE:1; WATER_LINE:1; WATER_POINT:1,"Reconstruct an ordered refuge evidence route for intent operations_facility_route. Recover the strongest evidence route for facility/property operations and boundary support. Use the evidence catalog rows that share this case's sanctuary_id. Prefer the first strong record available from each family in this order: PROPERTY | BUILDING | GATE | FENCE | ROAD | WATER_LINE | WATER_POINT. Within a family, the public evidence text is intentionally lossy; use the training routes to infer which normalized attributes, family context, and source patterns tend to indicate stronger evidence. This sanctuary has 59 candidate evidence rows with family counts: BUILDING:4; GATE:14; PARKING:15; PROPERTY:17; ROAD:5; TRAIL:1; TRAIL_NOTE:1; WATER_LINE:1; WATER_POINT:1.",ev_property_4d11daae53176503 | ev_building_b69ca1daf00fcf9b | ev_gate_d15a8e5074015729 | ev_road_dde507f26e451365 | ev_water_line_c1d6db4ee2d7a8ee | ev_water_point_6950698d7344bda7
case_e6a55deb74d4a4ed,sanctuary_b5bf7adf411624,operations_facility_route,4,SC,NFH,24,BUILDING:1; PARKING:4; PROPERTY:9; ROAD:2; TRAIL:7; TRAIL_NOTE:1,"Reconstruct an ordered refuge evidence route for intent operations_facility_route. Recover the strongest evidence route for facility/property operations and boundary support. Use the evidence catalog rows that share this case's sanctuary_id. Prefer the first strong record available from each family in this order: PROPERTY | BUILDING | GATE | FENCE | ROAD | WATER_LINE | WATER_POINT. Within a family, the public evidence text is intentionally lossy; use the training routes to infer which normalized attributes, family context, and source patterns tend to indicate stronger evidence. This sanctuary has 24 candidate evidence rows with family counts: BUILDING:1; PARKING:4; PROPERTY:9; ROAD:2; TRAIL:7; TRAIL_NOTE:1.",ev_property_61b33d1ca82c203b | ev_building_1dbc04d5db284eb9 | ev_road_833ffb17b736bafb
case_e72d74476088f82a,sanctuary_6e9cc288d44514,visitor_access_route,6,SD,NWR,69,ACCESS:8; BUILDING:3; FENCE:2; GATE:10; PARKING:6; PROPERTY:16; ROAD:4; TRAIL:11; TRAIL_NOTE:9,"Reconstruct an ordered refuge evidence route for intent visitor_access_route. Recover the strongest evidence route for visitor movement, trails, parking, roads, and public-use support. Use the evidence catalog rows that share this case's sanctuary_id. Prefer the first strong record available from each family in this order: TRAIL | TRAIL_NOTE | PARKING | ROAD | ACCESS | BUILDING | BLIND. Within a family, the public evidence text is intentionally lossy; use the training routes to infer which normalized attributes, family context, and source patterns tend to indicate stronger evidence. This sanctuary has 69 candidate evidence rows with family counts: ACCESS:8; BUILDING:3; FENCE:2; GATE:10; PARKING:6; PROPERTY:16; ROAD:4; TRAIL:11; TRAIL_NOTE:9.",ev_trail_8b7275036bca1b54 | ev_trail_note_e0e3b5f9a1f5681f | ev_parking_bd9261a4bf601ea5 | ev_road_cca704509e94a4dd | ev_access_b3d28f2fedfa23de | ev_building_883741ca39a5d6b2
case_e766f586a4118caf,sanctuary_2a033a453f3ff1,visitor_access_route,4,LA,NWR,198,ACCESS:26; BUILDING:3; GATE:42; PARKING:14; PROPERTY:47; TRAIL:32; TRAIL_NOTE:19; WATER_LINE:8; WATER_POINT:7,"Reconstruct an ordered refuge evidence route for intent visitor_access_route. Recover the strongest evidence route for visitor movement, trails, parking, roads, and public-use support. Use the evidence catalog rows that share this case's sanctuary_id. Prefer the first strong record available from each family in this order: TRAIL | TRAIL_NOTE | PARKING | ROAD | ACCESS | BUILDING | BLIND. Within a family, the public evidence text is intentionally lossy; use the training routes to infer which normalized attributes, family context, and source patterns tend to indicate stronger evidence. This sanctuary has 198 candidate evidence rows with family counts: ACCESS:26; BUILDING:3; GATE:42; PARKING:14; PROPERTY:47; TRAIL:32; TRAIL_NOTE:19; WATER_LINE:8; WATER_POINT:7.",ev_trail_a2813f5834c2e864 | ev_trail_note_e56d325a2d939f2a | ev_parking_83957be69b2f4db1 | ev_access_988bb84f791fa50b | ev_building_32d573103c9549cb
case_e76e7be43be6d97e,sanctuary_39cb9a04b4c22c,hydrology_repair_route,3,MI,NWR,230,BLIND:2; BUILDING:9; GATE:86; PARKING:7; PROPERTY:65; ROAD:19; TRAIL:19; TRAIL_NOTE:12; WATER_LINE:9; WATER_POINT:2,"Reconstruct an ordered refuge evidence route for intent hydrology_repair_route. Recover the strongest evidence route for water-control risk and access continuity. Use the evidence catalog rows that share this case's sanctuary_id. Prefer the first strong record available from each family in this order: WATER_LINE | WATER_POINT | ACCESS | GATE | ROAD | PARKING | FENCE. Within a family, the public evidence text is intentionally lossy; use the training routes to infer which normalized attributes, family context, and source patterns tend to indicate stronger evidence. This sanctuary has 230 candidate evidence rows with family counts: BLIND:2; BUILDING:9; GATE:86; PARKING:7; PROPERTY:65; ROAD:19; TRAIL:19; TRAIL_NOTE:12; WATER_LINE:9; WATER_POINT:2.",ev_water_line_b77381e606711436 | ev_water_point_60ae7d65562d8b36 | ev_gate_8c2eec575150f554 | ev_road_a6540baf4ed7d468 | ev_parking_1549fc94e0789beb
case_e7a3e83e55b2f8ec,sanctuary_56c2a713a31ded,operations_facility_route,1,WA,NWR,109,ACCESS:3; BUILDING:1; GATE:3; PARKING:26; PROPERTY:47; ROAD:10; TRAIL:13; TRAIL_NOTE:6,"Reconstruct an ordered refuge evidence route for intent operations_facility_route. Recover the strongest evidence route for facility/property operations and boundary support. Use the evidence catalog rows that share this case's sanctuary_id. Prefer the first strong record available from each family in this order: PROPERTY | BUILDING | GATE | FENCE | ROAD | WATER_LINE | WATER_POINT. Within a family, the public evidence text is intentionally lossy; use the training routes to infer which normalized attributes, family context, and source patterns tend to indicate stronger evidence. This sanctuary has 109 candidate evidence rows with family counts: ACCESS:3; BUILDING:1; GATE:3; PARKING:26; PROPERTY:47; ROAD:10; TRAIL:13; TRAIL_NOTE:6.",ev_property_5fb52ecec339cc31 | ev_building_46cde378128cdf88 | ev_gate_9fe4f18a3e6b8b95 | ev_road_cabdd8ece12fdfaf
case_e7af9754aa918c08,sanctuary_0a6d5984de611c,operations_facility_route,7,AK,NWR,71,ACCESS:2; BUILDING:13; GATE:2; PARKING:2; PROPERTY:40; TRAIL:11; TRAIL_NOTE:1,"Reconstruct an ordered refuge evidence route for intent operations_facility_route. Recover the strongest evidence route for facility/property operations and boundary support. Use the evidence catalog rows that share this case's sanctuary_id. Prefer the first strong record available from each family in this order: PROPERTY | BUILDING | GATE | FENCE | ROAD | WATER_LINE | WATER_POINT. Within a family, the public evidence text is intentionally lossy; use the training routes to infer which normalized attributes, family context, and source patterns tend to indicate stronger evidence. This sanctuary has 71 candidate evidence rows with family counts: ACCESS:2; BUILDING:13; GATE:2; PARKING:2; PROPERTY:40; TRAIL:11; TRAIL_NOTE:1.",ev_property_42a53186673fc7c5 | ev_building_81039d52cf74442c | ev_gate_e5d86cbf286cb682
case_e830be5f3a4e3903,sanctuary_a274bd598e4398,visitor_access_route,3,MN,NWR,55,ACCESS:1; BUILDING:1; GATE:15; PARKING:12; PROPERTY:18; ROAD:1; TRAIL:5; TRAIL_NOTE:2,"Reconstruct an ordered refuge evidence route for intent visitor_access_route. Recover the strongest evidence route for visitor movement, trails, parking, roads, and public-use support. Use the evidence catalog rows that share this case's sanctuary_id. Prefer the first strong record available from each family in this order: TRAIL | TRAIL_NOTE | PARKING | ROAD | ACCESS | BUILDING | BLIND. Within a family, the public evidence text is intentionally lossy; use the training routes to infer which normalized attributes, family context, and source patterns tend to indicate stronger evidence. This sanctuary has 55 candidate evidence rows with family counts: ACCESS:1; BUILDING:1; GATE:15; PARKING:12; PROPERTY:18; ROAD:1; TRAIL:5; TRAIL_NOTE:2.",ev_trail_bb82f340a4a7a801 | ev_trail_note_9b4d540dfda23692 | ev_parking_202bb85ed1fcc553 | ev_road_545380548ea21583 | ev_access_d560564760032cdf | ev_building_5cc57b862246b238
